product_id;price;product;brand;unit_price;units;categories;discount;date
292712;3.45;Ambientador mikado mango ;Meyomi;3.45;€/100 ML.);['Limpieza y hogar', 'Insecticidas y ambientadores'];;2023-08-13
199405;2.29;Fregasuelos multi desinfección ;Sanicentro;1.53;€/LITRO);['Limpieza y hogar', 'Cristales y suelos'];;2023-08-13
189865;1.69;Atún claro en escabeche ;Campos;16.25;€/KILO);['Conservas. caldos y cremas', 'Atún. bonito y caballa'];;2023-08-13
296488;1.97;Salsa césar para ensaladas ;Chovi;7.88;€/LITRO);['Aceites. salsas y especias', 'Mayonesa y otras salsas'];;2023-08-13
160624;3.35;Empanada de carne ;El;6.09;€/KILO);['Pizzas y platos preparados', 'Tortillas. empanadas. croquetas'];;2023-08-13
277448;8.65;Cerveza rubia dorada ;El;2.62;€/LITRO);['Cervezas. vinos y bebidas con alcohol', 'Cervezas nacionales'];;2023-08-13
231490;1.15;Golosinas gatos sabor regaliz ;Trolli;11.5;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-08-13
231182;2.09;Picos artesanos de jerez ;Horno;5.23;€/KILO);['Panes. harinas y masas', 'Picos y panes tostados'];;2023-08-13
111475;4.69;Loción corporal extra nutritiva piel muy seca ;Natural;1.17;€/100 ML.);['Perfumería. higiene. salud', 'Hidratación corporal y solar'];;2023-08-13
264899;7.99;Preservativos sensitivo suave ;Durex;0.67;€/UNIDAD);['Perfumería. higiene. salud', 'Parafarmacia'];;2023-08-13
10398;2.99;Caramelos masticables de frutas ;Sugus;19.93;€/KILO);['Azúcar. chocolates y caramelos', 'Caramelos. chicles y golosinas'];;2023-08-13
286534;1.59;Verduras braseadas ;Vegedia;14.45;€/KILO);['Charcutería y quesos', 'Foie. paté y sobrasada'];;2023-08-13
295814;1.59;Helado para perros sabor crema ;Dr;31.8;€/KILO);['Mascotas', 'Perros'];;2023-08-13
251591;2.69;Alimento para gatos junior en gelatina casserole aves ;Whiskas;7.91;€/KILO);['Mascotas', 'Gatos'];;2023-08-13
183533;4.59;Pizza barbacoa ;Dr;13.5;€/KILO);['Congelados', 'Pizzas. bases y masas'];;2023-08-13
151263;1.65;Champú liso y suave cabello rebelde ;Bonté;0.41;€/100 ML.);['Perfumería. higiene. salud', 'Champú'];;2023-08-13
286028;1.99;Nuez con chocolate con leche ;Naturmundo;13.27;€/KILO);['Patatas fritas. encurtidos y frutos secos', 'Frutos secos'];;2023-08-13
