product_id;price;product;brand;unit_price;units;categories;discount;date
265705;11.99;DODOT Pants pañales +15 kg talla 6 paquete 27 uds;DODOT;0.44;€/ud.;['Bebé', 'Pañales'];;2023-02-08
177733;0.9;BONTE loción hidratante formato viaje botella 50 ml;BONTE;18.0;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-02-08
284387;1.15;DIA MARI MARINERA filetes de caballa del sur en aceite de girasol lata 85 gr;DIA MARI MARINERA;13.53;€/Kg.;['Despensa', 'Conservas', 'Conservas de pescado'];;2023-02-08
93;1.57;Calabacín unidad (790 gr aprox.);;1.99;€/Kg.;['Frescos', 'Verduras y hortalizas', 'Calabacín. calabaza y berenjena'];;2023-02-08
125616;2.95;DIA NATURMUNDO avellanas tostadas bolsa 200 gr;DIA NATURMUNDO;14.75;€/Kg.;['Despensa', 'Aperitivos'];;2023-02-08
283888;1.15;DIA IMAQE discos de algodón ovalados bolsa 70 uds;DIA IMAQE;1.15;€/ud.;['Cuidado personal', 'Cuidado corporal', 'Limpieza facial'];;2023-02-08
74305;2.25;DIA GRANDIA copos de arroz y trigo integral paquete 500 gr;DIA GRANDIA;4.5;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cereales'];;2023-02-08
238338;2.79;VILEDA estropajo con fibra paquete 3 uds;VILEDA;0.93;€/ud.;['Cuidado del hogar', 'Utensilios de limpieza'];;2023-02-08
146093;4.79;VIVISIMA+ jalea real envase 12 viales;VIVISIMA;0.4;€/ud.;['Despensa', 'Dietéticos', 'Complementos nutricionales'];;2023-02-08
143549;2.79;HORNIMANS té silueta estuche 20 bolsitas;HORNIMANS;0.14;€/ud.;['Despensa', 'Desayunos y dulces', 'Infusiones'];;2023-02-08
244789;3.99;SELECCIÓN DE DIA hamburguesas de cerdo y vacuno bandeja 6 uds 540 gr;SELECCIÓN DE DIA;7.39;€/Kg.;['Frescos', 'Carne', 'Mixto'];;2023-02-08
73676;1.29;PASCUAL leche entera envase 1 lt;PASCUAL;1.29;€/l.;['Despensa', 'Lácteos y huevos', 'Leche'];;2023-02-08
244234;2.59;ORTIZ pan tostado tradicional paquete 324 gr;ORTIZ;7.99;€/Kg.;['Despensa', 'Pan', 'Biscotes'];;2023-02-08
277773;1.25;DIA ZUMOSFERA néctar de piña envase 1 lt;DIA ZUMOSFERA;1.25;€/l.;['Bebidas', 'Zumos'];;2023-02-08
87057;3.15;MARDEL dulce de leche frasco 450 gr;MARDEL;7.0;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cacao y cremas de cacao'];;2023-02-08
26327;1.69;DIA SUPER PACO abrillantador para lavavajillas máquina botella 1 lt;DIA SUPER PACO;1.69;€/l.;['Cuidado del hogar', 'Lavavajillas'];;2023-02-08
198528;3.29;FLORETTE ensalada de pasta y rúcula tarrina 320 gr;FLORETTE;10.28;€/Kg.;['Platos preparados', 'Ensaladas'];;2023-02-08
150843;0.69;CAPRI-SUN zumo de naranja envase 200 ml;CAPRI;3.45;€/l.;['Bebidas', 'Zumos'];;2023-02-08
227141;0.99;DIA esponja con fibra verde 3 uds;DIA;0.33;€/ud.;['Cuidado del hogar', 'Utensilios de limpieza'];;2023-02-08
74722;1.78;ASTURIANA leche desnatada botella 1.5 lt;ASTURIANA;1.19;€/l.;['Despensa', 'Lácteos y huevos', 'Leche'];;2023-02-08
250333;2.59;NATURE VALLEY barrita de cereales crunchy avena y miel caja 210 gr;NATURE VALLEY;12.33;€/Kg.;['Despensa', 'Desayunos y dulces', 'Cereales'];;2023-02-08
122969;4.89;DOLCE GUSTO cortado espresso macchiato 16 cápsulas caja 100 gr;DOLCE GUSTO;0.31;€/ud.;['Despensa', 'Desayunos y dulces', 'Café'];;2023-02-08
290037;3.69;VERNEL suavizante concentrado aromaterapia lirio botella 70 lv;VERNEL;0.05;€/Lavado;['Cuidado del hogar', 'Cuidado de la ropa'];;2023-02-08
273731;1.99;DIA NUESTRA ALACENA pechuga de pavo bajo en sal finas lonchas envase 200 gr;DIA NUESTRA ALACENA;9.95;€/Kg.;['Frescos', 'Charcutería y quesos', 'Cocidos'];;2023-02-08
176704;17.49;PROTOS CRIANZA vino tinto crianza DO Ribera del Duero botella 75 cl;PROTOS CRIANZA;23.32;€/l.;['Bodega', 'Vino', 'Tinto'];;2023-02-08
154737;4.19;MERY fregona 100 % microfibras bolsa 1 ud;MERY;4.19;€/ud.;['Cuidado del hogar', 'Utensilios de limpieza'];;2023-02-08
30319;9.84;COCA-COLA clásica pack 12 latas 33 cl;COCA;2.48;€/l.;['Bebidas', 'Refrescos'];;2023-02-08
275251;0.79;DIA LACTEA yogur sabor plátano pack 4 unidades 125 gr;DIA LACTEA;1.58;€/Kg.;['Despensa', 'Lácteos y huevos', 'Yogures'];;2023-02-08
276691;2.19;DIA LA LLAMA papel de cocina reciclado paquete 2 uds;DIA LA LLAMA;1.1;€/ud.;['Cuidado del hogar', 'Papel'];;2023-02-08
282717;15.95;WIPP EXPRESS detergente máquina líquido limpio y liso botella 60 lv;WIPP EXPRESS;0.27;€/Lavado;['Cuidado del hogar', 'Cuidado de la ropa'];;2023-02-08
255481;10.34;DIA EL CENCERRO queso mezcla curado pieza 860 gr;DIA EL CENCERRO;12.02;€/Kg.;['Frescos', 'Charcutería y quesos', 'Quesos'];;2023-02-08
26442;3.49;DIA MARI MARINERA medallones de merluza del cabo MSC bolsa 475 gr;DIA MARI MARINERA;7.35;€/Kg.;['Congelados', 'Pescado y marisco'];;2023-02-08
270470;4.99;BODY NATUR manteca corporal de coco tarro 200 ml;BODY NATUR;24.95;€/l.;['Cuidado personal', 'Cuidado corporal', 'Hidratación corporal'];;2023-02-08
205791;0.75;DIA ZUMOSFERA zumo tropical sin azúcares añadidos envase 1 lt;DIA ZUMOSFERA;0.75;€/l.;['Bebidas', 'Zumos'];;2023-02-08
289027;1.79;TDOY AIR ambientador perlas  lima bote 110 gr;TDOY AIR;16.27;€/Kg.;['Cuidado del hogar', 'Ambientadores'];;2023-02-08
273843;1.3;DIA IMAQE jabón de manos líquido oliva dosificador 500 ml;DIA IMAQE;2.6;€/l.;['Cuidado personal', 'Baño e higiene personal', 'Jabón'];;2023-02-08
